PATIENT_LSOA_2011,phenotype,population,actual_cases,expected_cases,case_difference,standardized_difference,significant_under_diagnosis
E01003599,STROKE,2026,2,2.7239501646618107,-0.7239501646618107,-0.01608381061583028,False
E01003600,STROKE,2229,2,3.814304044843826,-1.814304044843826,-0.03842864173593973,False
E01003601,STROKE,2991,5,5.751149982243254,-0.7511499822432537,-0.013734677135243293,False
E01003602,STROKE,2975,1,3.7947321128829494,-2.7947321128829494,-0.05123853454952554,False
E01003603,STROKE,2459,6,2.6805051305034007,3.3194948694965993,0.06694108347963536,False
E01003604,STROKE,2917,6,5.724863184993886,0.275136815006114,0.0050942527785591465,False
E01003605,STROKE,2795,1,3.5502963568414123,-2.5502963568414123,-0.04823916085104599,False
E01003606,STROKE,3830,3,4.597255145066627,-1.5972551450666268,-0.02580922173344467,False
E01003607,STROKE,2431,2,3.497073617718846,-1.4970736177188462,-0.03036341934660604,False
E01003608,STROKE,2558,1,3.3887476427561762,-2.3887476427561762,-0.04723022357629617,False
E01003609,STROKE,6544,11,6.642440805913351,4.357559194086649,0.05386685871009711,False
E01003611,STROKE,2468,2,3.8497886409799116,-1.8497886409799116,-0.03723484330619093,False
E01003615,STROKE,2292,3,3.4040745685240994,-0.4040745685240994,-0.00844022863390813,False
E01003616,STROKE,2411,3,3.6548115370293326,-0.6548115370293326,-0.01333575835344023,False
E01003617,STROKE,4407,5,5.881303906181445,-0.8813039061814454,-0.013275600346797357,False
E01003618,STROKE,2854,1,3.838351482482285,-2.838351482482285,-0.05312992345167517,False
E01003619,STROKE,2574,5,4.3835392704258815,0.6164607295741185,0.012150695701254996,False
E01003621,STROKE,2117,2,2.19488462220961,-0.19488462220961011,-0.004235621484430377,False
E01003622,STROKE,2377,1,2.8109840588235353,-1.8109840588235353,-0.03714497210947194,False
E01003623,STROKE,2062,5,2.875526950759363,2.124473049240637,0.04678502820027149,False
E01003624,STROKE,1930,1,2.9286041562885954,-1.9286041562885954,-0.04389999227904641,False
E01003625,STROKE,2261,1,2.290481916147209,-1.290481916147209,-0.02713948747830598,False
E01003626,STROKE,2305,1,1.8344657687359214,-0.8344657687359214,-0.01738093202087028,False
E01003627,STROKE,2409,4,2.492597239813847,1.507402760186153,0.030712198507422628,False
E01003628,STROKE,2130,2,1.7960090248623102,0.20399097513768982,0.004419988631346542,False
E01003629,STROKE,2408,6,2.269200697744456,3.730799302255544,0.07602801392278077,False
E01003630,STROKE,2679,6,4.037390597136766,1.962609402863234,0.03791818301669382,False
E01003631,STROKE,2248,4,3.4724370980925654,0.5275629019074346,0.011126948936988497,False
E01003632,STROKE,3061,4,3.342887356614098,0.657112643385902,0.011877038346664695,False
E01003633,STROKE,2502,6,4.242588489287615,1.7574115107123847,0.03513417935211746,False
E01003634,STROKE,2188,4,3.750044047535881,0.24995595246411906,0.0053436723917943295,False
E01003635,STROKE,2690,3,3.939717643805686,-0.939717643805686,-0.018118458312675088,False
E01003636,STROKE,2594,3,4.2172145339712035,-1.2172145339712035,-0.02389913285373871,False
E01003637,STROKE,2118,1,2.6669580847854792,-1.6669580847854792,-0.03622110555264618,False
E01003638,STROKE,2162,3,3.5319610820907976,-0.5319610820907976,-0.011440684677602456,False
E01003639,STROKE,2748,5,4.298043179938007,0.7019568200619926,0.013390661561030016,False
E01003640,STROKE,2003,3,2.9278245096033597,0.07217549039664028,0.0016126839686137584,False
E01003641,STROKE,2037,0,1.7841639039478798,-1.7841639039478798,-0.039531130491468364,False
E01003642,STROKE,1931,1,2.2037545713700815,-1.2037545713700815,-0.027393455089060968,False
E01003643,STROKE,2399,6,2.732651550635186,3.267348449364814,0.06670836996518899,False
E01003644,STROKE,1913,1,1.895510728197335,-0.8955107281973349,-0.020474500151761086,False
E01003645,STROKE,3488,5,3.7433993461646016,1.2566006538353984,0.021276933843180343,False
E01003646,STROKE,2506,5,2.2351907336393513,2.7648092663606487,0.05522994910620167,False
E01003647,STROKE,2339,2,2.052547994679335,-0.05254799467933502,-0.001086528284513599,False
E01003648,STROKE,1822,2,2.2981641873939465,-0.29816418739394646,-0.006985239363081682,False
E01003649,STROKE,1771,1,1.7906228983922357,-0.7906228983922357,-0.018787115607583414,False
E01003650,STROKE,2152,4,2.9454825736749233,1.0545174263250767,0.02273173725102136,False
E01003651,STROKE,1723,6,2.241316297333407,3.758683702666593,0.09055097734950379,False
E01003652,STROKE,1884,2,1.7311918577975889,0.2688081422024111,0.006193012693171839,False
E01003653,STROKE,2405,2,2.010547376527635,-0.010547376527635155,-0.00021507350347828462,False
E01003654,STROKE,1884,1,3.4385023590917005,-2.4385023590917005,-0.05618012884004418,False
E01003655,STROKE,1703,3,2.696606834775609,0.30339316522439086,0.007351881001489041,False
E01003656,STROKE,1745,3,5.038326414094992,-2.0383264140949917,-0.04879507802223691,False
E01003657,STROKE,2281,3,4.226101405228436,-1.2261014052284356,-0.025672239017291768,False
E01003658,STROKE,1932,1,4.2439540949181165,-3.2439540949181165,-0.07380251111557663,False
E01003659,STROKE,1908,4,2.5761566270656524,1.4238433729343476,0.03259665478014426,False
E01003660,STROKE,1094,2,1.6662573899214799,0.33374261007852013,0.01009027487074135,False
E01003661,STROKE,2879,7,3.5611598979489845,3.4388401020510155,0.06409012965747315,False
E01003662,STROKE,2594,3,2.4556497081627415,0.5443502918372585,0.010687926885941912,False
E01003663,STROKE,2353,2,4.180167533452193,-2.1801675334521926,-0.04494474330404854,False
E01003664,STROKE,2183,3,2.5833962911828277,0.41660370881717235,0.008916537986042476,False
E01003665,STROKE,2101,5,2.042886553064761,2.957113446935239,0.06451414707485784,False
E01003666,STROKE,3307,1,3.129918016922306,-2.129918016922306,-0.037037851815857635,False
E01003668,STROKE,1963,4,3.1412522112951704,0.8587477887048296,0.01938230761545092,False
E01003669,STROKE,1777,5,2.535126970872869,2.464873029127131,0.05847238909812109,False
E01003670,STROKE,1732,1,2.896499820383455,-1.8964998203834549,-0.04556998252766692,False
E01003671,STROKE,1666,3,2.438062666658576,0.5619373333414242,0.013767351086686945,False
E01003672,STROKE,2008,6,3.6432810132140125,2.3567189867859875,0.052592758042762956,False
E01003673,STROKE,2014,2,2.7445001430756455,-0.7445001430756455,-0.016589567064038253,False
E01003674,STROKE,2784,4,3.16485647730198,0.83514352269802,0.01582801676662406,False
E01003675,STROKE,2136,4,2.122597453499263,1.8774025465007371,0.040621576903363175,False
E01003676,STROKE,2152,0,1.507838639375589,-1.507838639375589,-0.032503769887115376,False
E01003677,STROKE,1822,3,2.041434020782513,0.9585659792174872,0.02245679760760186,False
E01003678,STROKE,1828,1,1.9561566679144318,-0.9561566679144318,-0.022363561200817932,False
E01003679,STROKE,1891,0,1.7206569696922873,-1.7206569696922873,-0.03956840402674882,False
E01003680,STROKE,1629,4,1.3738578471048861,2.626142152895114,0.06506653631532898,False
E01003681,STROKE,2118,1,2.9405881731968844,-1.9405881731968844,-0.04216677653573205,False
E01003682,STROKE,2012,2,1.495011421734464,0.5049885782655359,0.011258163907225366,False
E01003683,STROKE,2887,2,2.3253932424589823,-0.32539324245898227,-0.006055989836393402,False
E01003684,STROKE,2752,2,1.9486796135736313,0.051320386426368714,0.0009782856948672548,False
E01003685,STROKE,2925,2,2.140807904174587,-0.14080790417458688,-0.00260353906919022,False
E01003686,STROKE,2681,6,2.7541792622977264,3.2458207377022736,0.0626868033018529,False
E01003688,STROKE,2507,6,2.320804853887096,3.679195146112904,0.07348110129128956,False
E01003689,STROKE,3831,5,4.092704284090583,0.9072957159094166,0.014658609792942656,False
E01003690,STROKE,2908,2,3.957906546587565,-1.957906546587565,-0.036307367191377,False
E01003691,STROKE,1971,2,1.3285806236933002,0.6714193763066998,0.01512343897173691,False
E01003692,STROKE,2131,3,1.907852816778322,1.092147183221678,0.023658621982191194,False
E01003693,STROKE,2092,2,1.8005192014270743,0.19948079857292567,0.004361343147838624,False
E01003694,STROKE,1709,1,2.0010988654408544,-1.0010988654408544,-0.024216196824454198,False
E01003695,STROKE,2142,3,2.57554529809197,0.4244547019080298,0.009171103941866963,False
E01003696,STROKE,2002,1,1.8960926122763606,-0.8960926122763606,-0.02002722883958594,False
E01003697,STROKE,2081,1,1.890526062317447,-0.8905260623174469,-0.019521383532547176,False
E01003698,STROKE,1444,1,2.043599737040753,-1.0435997370407528,-0.027463150974756653,False
E01003699,STROKE,1879,4,2.8935538225234296,1.1064461774765704,0.02552506770297308,False
E01003700,STROKE,2785,3,4.623335850903695,-1.623335850903695,-0.030760669266562304,False
E01003701,STROKE,2629,3,3.103184090031156,-0.10318409003115603,-0.0020124145352109313,False
E01003702,STROKE,2142,3,2.8045239895574356,0.19547601044256435,0.004223609261133066,False
E01003703,STROKE,2148,2,3.6583091003154715,-1.6583091003154715,-0.03578065986255384,False
E01003704,STROKE,2107,5,3.4880078236962198,1.5119921763037802,0.032939520748630005,False
E01003705,STROKE,2866,4,3.5986662815143173,0.40133371848568267,0.007496655537010819,False
E01003706,STROKE,2081,3,3.15890503731104,-0.1589050373110399,-0.0034833861802202244,False
E01003707,STROKE,1735,4,2.57403036140829,1.42596963859171,0.034234228032525044,False
E01003708,STROKE,2277,3,4.09621237231948,-1.0962123723194797,-0.02297276045625274,False
E01003709,STROKE,1920,2,2.5422240732267185,-0.5422240732267185,-0.012374514838691947,False
E01003710,STROKE,1607,3,2.229268968114672,0.7707310318853282,0.019226264244087087,False
E01003711,STROKE,2144,6,3.8949351058389046,2.1050648941610954,0.04546247739663845,False
E01003712,STROKE,1884,3,5.2570597140746145,-2.2570597140746145,-0.0519999109550243,False
E01003713,STROKE,2354,7,2.101180484070397,4.898819515929603,0.10096903604716786,False
E01003714,STROKE,3181,4,2.604903797817648,1.3950962021823519,0.024735592743318054,False
E01003715,STROKE,2920,1,2.3310959822717217,-1.3310959822717217,-0.02463303630095328,False
E01003716,STROKE,2372,6,2.8039379853977153,3.1960620146022847,0.06562326814926285,False
E01003718,STROKE,2695,4,2.065132302318525,1.934867697681475,0.03727107244746915,False
E01003719,STROKE,3032,2,2.912488894877197,-0.912488894877197,-0.01657154457105267,False
E01003720,STROKE,2399,6,7.358139051790423,-1.358139051790423,-0.027728674714390923,False
E01003721,STROKE,2326,3,4.384583615669681,-1.3845836156696807,-0.02870875327357815,False
E01003722,STROKE,2708,4,5.116668684698663,-1.1166686846986629,-0.02145853195280751,False
E01003723,STROKE,2244,5,5.684338142568156,-0.6843381425681558,-0.014446389512698308,False
E01003724,STROKE,1595,2,2.8321355713479504,-0.8321355713479504,-0.020835970962682065,False
E01003725,STROKE,1883,1,3.915683798939975,-2.915683798939975,-0.06719164344790583,False
E01003726,STROKE,2918,7,5.636635579203146,1.363364420796854,0.025238835464241802,False
E01003727,STROKE,2154,5,5.117768971724391,-0.1177689717243906,-0.002537511584654622,False
E01003728,STROKE,5835,8,5.136835065564333,2.863164934435667,0.037482274455194586,False
E01003729,STROKE,2892,3,3.0511271009641616,-0.05112710096416162,-0.0009507186720739241,False
E01003730,STROKE,2498,3,1.7588114407806152,1.2411885592193848,0.02483370665454112,False
E01003731,STROKE,2101,1,2.0082738480156404,-1.0082738480156404,-0.021997102407426992,False
E01003732,STROKE,2183,3,3.4897007728108047,-0.4897007728108047,-0.010481028973455727,False
E01003733,STROKE,2854,2,2.5330460573227715,-0.5330460573227715,-0.009977867926705186,False
E01003734,STROKE,3028,3,2.4761077400291014,0.5238922599708986,0.009520594031839278,False
E01003735,STROKE,2690,5,4.1002310237350486,0.8997689762649514,0.017348218153564715,False
E01003736,STROKE,2384,2,1.9192773845303963,0.08072261546960369,0.001653263582512086,False
E01003737,STROKE,2425,5,2.76401946918568,2.23598053081432,0.04540588514551508,False
E01003738,STROKE,2870,6,2.4861352479288428,3.5138647520711572,0.06559097598723108,False
E01003739,STROKE,3007,5,2.49374750248821,2.50625249751179,0.045704410179307695,False
E01003740,STROKE,2740,3,2.7947325900936186,0.20526740990638137,0.003921432293156185,False
E01003741,STROKE,2402,10,3.307494324499967,6.692505675500033,0.13655331468132884,False
E01003742,STROKE,3122,3,2.2669607099131,0.7330392900869,0.01311930424060519,False
E01003743,STROKE,2636,5,2.8761969460607966,2.1238030539392034,0.04136581049204391,False
E01003744,STROKE,933,0,1.9842530967573149,-1.9842530967573149,-0.06496152997942664,False
E01003745,STROKE,1388,2,2.195031751617872,-0.19503175161787212,-0.0052349264972541614,False
E01003746,STROKE,1659,4,3.5538154600772227,0.4461845399227773,0.010954468859072468,False
E01003747,STROKE,1376,2,2.304096296644722,-0.30409629664472204,-0.00819788674702396,False
E01003748,STROKE,1709,8,3.187953828798484,4.812046171201516,0.11640154757228797,False
E01003749,STROKE,1962,1,2.968933375254578,-1.968933375254578,-0.04445099832266357,False
E01003750,STROKE,1967,2,4.114961256729649,-2.114961256729649,-0.04768702573787963,False
E01003751,STROKE,2398,3,2.4258973943353634,0.5741026056646366,0.01172370626138786,False
E01003752,STROKE,3226,1,2.8211387524774008,-1.8211387524774008,-0.032063494604129765,False
E01003753,STROKE,2363,1,1.905631114003082,-0.9056311140030819,-0.018630283941757662,False
E01003754,STROKE,1985,7,1.8075369686170082,5.192463031382992,0.1165448688901584,False
E01003755,STROKE,2577,5,2.129864018396128,2.870135981603872,0.056538627812868406,False
E01003756,STROKE,2808,5,2.594673135654628,2.405326864345372,0.045391606135154965,False
E01003757,STROKE,2535,5,2.6462763439561505,2.3537236560438495,0.04674837190478084,False
E01003758,STROKE,3177,10,2.73358595607334,7.26641404392666,0.12891739852707446,False
E01003759,STROKE,1755,4,2.3566280693001684,1.6433719306998316,0.03922810277176832,False
E01003760,STROKE,2054,7,3.188867302263091,3.811132697736909,0.08409183913920962,False
E01003761,STROKE,1994,3,4.53045214291304,-1.53045214291304,-0.03427339899264567,False
E01003762,STROKE,1915,3,3.130720158145775,-0.13072015814577487,-0.0029871578697357065,False
E01003763,STROKE,2213,7,2.6520353988783865,4.347964601121614,0.09242624145570316,False
E01003764,STROKE,2414,2,3.2480536910069695,-1.2480536910069695,-0.025401808412063857,False
E01003765,STROKE,2251,4,2.3588841565784175,1.6411158434215825,0.034590073966785484,False
E01003766,STROKE,2443,6,2.16048328640152,3.83951671359848,0.07768100380419299,False
E01003767,STROKE,2898,2,2.402466767231452,-0.40246676723145214,-0.007476198688790807,False
E01003768,STROKE,2706,2,3.164138146200966,-1.164138146200966,-0.022378997315729673,False
E01003769,STROKE,2712,3,2.467252010278143,0.532747989721857,0.010230031642249726,False
E01003770,STROKE,3096,3,2.6529816094990673,0.34701839050093275,0.006236659233384885,False
E01003771,STROKE,2391,7,2.000347651453653,4.999652348546347,0.1022468691586686,False
E01003772,STROKE,2091,3,2.159593514443071,0.8404064855569291,0.018378598018350296,False
E01003773,STROKE,2247,3,2.056388153352479,0.9436118466475212,0.01990635974991157,False
E01003774,STROKE,1957,0,2.8685361482204073,-2.8685361482204073,-0.0648432709481057,False
E01003775,STROKE,1901,3,2.6536985113027334,0.3463014886972666,0.00794261113111998,False
E01003776,STROKE,1869,1,6.081770296659175,-5.081770296659175,-0.11754668334376363,False
E01003777,STROKE,2036,3,3.16347285027971,-0.1634728502797098,-0.0036229033485823446,False
E01003778,STROKE,2256,4,3.295112474983462,0.7048875250165381,0.014840559583212537,False
E01003779,STROKE,1856,6,4.9816283117868645,1.0183716882131355,0.02363835937908418,False
E01003780,STROKE,1760,3,2.417471784183472,0.5825282158165281,0.013885471524026053,False
E01003781,STROKE,2856,5,2.6213990392444293,2.3786009607555707,0.04450845185571163,False
E01003782,STROKE,2262,4,1.793927929642393,2.206072070357607,0.04638455516949883,False
E01003783,STROKE,3736,6,5.399753791963082,0.6002462080369177,0.009820327951587946,False
E01003784,STROKE,2758,7,2.128718253172267,4.871281746827734,0.0927568770321503,False
E01003785,STROKE,3190,3,3.14922745552049,-0.14922745552049,-0.002642125194359796,False
E01003786,STROKE,1884,1,1.5831176059800043,-0.5831176059800043,-0.013434320500332485,False
E01003787,STROKE,2071,3,1.6628731295277643,1.3371268704722357,0.02938208203041022,False
E01003788,STROKE,2969,6,2.9915439370108974,3.0084560629891026,0.05521264774651576,False
E01003789,STROKE,1645,2,2.6191886028939737,-0.6191886028939737,-0.015266518304018263,False
E01003790,STROKE,1723,3,3.3178166036574606,-0.31781660365746056,-0.007656564466615266,False
E01003791,STROKE,1713,2,3.7285494149472584,-1.7285494149472584,-0.04176409913549252,False
E01003792,STROKE,1671,0,2.895160099581506,-2.895160099581506,-0.07082463741690222,False
E01003793,STROKE,1841,2,4.178874972368449,-2.1788749723684493,-0.050781487264407996,False
E01003794,STROKE,1746,4,2.538461666216694,1.4615383337833059,0.03497744569574331,False
E01003795,STROKE,1437,1,2.3370697361479067,-1.3370697361479067,-0.03527164175544299,False
E01003796,STROKE,1837,1,3.050068952062084,-2.050068952062084,-0.04783148784317442,False
E01004197,STROKE,3874,3,4.899418677840169,-1.8994186778401687,-0.03051693383735122,False
E01004198,STROKE,1796,6,4.233798908477667,1.7662010915223334,0.04167609148140339,False
E01004199,STROKE,2158,4,3.7079093421291827,0.29209065787081734,0.006287701944584583,False
E01004200,STROKE,1837,2,2.246629118827741,-0.24662911882774097,-0.005754263868596291,False
E01004201,STROKE,1795,1,3.0345009046884397,-2.0345009046884397,-0.04802038756430677,False
E01004202,STROKE,2580,7,2.768306222299112,4.2316937777008885,0.08331138988974678,False
E01004203,STROKE,2348,2,3.1956084606809947,-1.1956084606809947,-0.024674021189452913,False
E01004204,STROKE,2258,6,4.76957326803981,1.2304267319601898,0.02589368074861803,False
E01004205,STROKE,3094,6,3.517967120766024,2.482032879233976,0.04462182982244019,False
E01004206,STROKE,2215,0,3.342202948126628,-3.342202948126628,-0.07101432325071334,False
E01004207,STROKE,1968,3,2.9926791422325225,0.007320857767477484,0.00016502487871634141,False
E01004208,STROKE,3288,2,2.638234160268635,-0.638234160268635,-0.01113048633594955,False
E01004209,STROKE,1755,0,2.1235990621163396,-2.1235990621163396,-0.05069136249592335,False
E01004211,STROKE,2057,1,2.6683252620739553,-1.6683252620739553,-0.03678439183645552,False
E01004212,STROKE,2977,3,2.651642464184514,0.3483575358154858,0.006384630856371585,False
E01004214,STROKE,2529,4,4.415836767083623,-0.41583676708362294,-0.008268913923169462,False
E01004215,STROKE,6635,4,5.498445679883088,-1.4984456798830879,-0.018395878832899185,False
E01004216,STROKE,2395,2,2.435182566384938,-0.4351825663849378,-0.008892394678905112,False
E01004217,STROKE,2505,2,4.0150773473298615,-2.0150773473298615,-0.04026130575139319,False
E01004218,STROKE,2343,1,2.720011724585372,-1.720011724585372,-0.03553409532136406,False
E01004219,STROKE,3290,3,3.3763159253527144,-0.3763159253527144,-0.0065607675174212945,False
E01004221,STROKE,2742,3,2.6144719885436984,0.38552801145630156,0.00736244753491627,False
E01004222,STROKE,3344,8,7.947199193286786,0.052800806713213966,0.0009130770426831758,False
E01004223,STROKE,2304,7,5.784746384067336,1.2152536159326637,0.025317783665263827,False
E01004224,STROKE,4852,5,6.532262531396573,-1.5322625313965732,-0.02199747261733162,False
E01004225,STROKE,2781,2,2.995013928478303,-0.9950139284783028,-0.018868121566769844,False
E01004226,STROKE,2987,3,3.85212380437577,-0.8521238043757702,-0.015591399021991305,False
E01004228,STROKE,2281,2,4.127295724416957,-2.127295724416957,-0.04454153960252585,False
E01004229,STROKE,1922,1,2.3929147265910444,-1.3929147265910444,-0.03177224028345591,False
E01004230,STROKE,2511,2,4.453029267390718,-2.4530292673907184,-0.04895300693891426,False
E01004231,STROKE,2463,2,3.478672642663557,-1.478672642663557,-0.029794755920701698,False
E01004232,STROKE,1976,1,2.6810076882810017,-1.6810076882810017,-0.03781605575552236,False
E01004233,STROKE,2538,4,4.666322892902041,-0.6663228929020413,-0.013226316949528595,False
E01004234,STROKE,2502,0,4.484370313916185,-4.484370313916185,-0.08965155282644992,False
E01004235,STROKE,2169,2,2.5873664746101674,-0.5873664746101674,-0.012611866891527825,False
E01004236,STROKE,2310,3,3.087411579788516,-0.08741157978851621,-0.001818708009274018,False
E01004237,STROKE,1948,1,2.332645566578522,-1.3326455665785222,-0.030193967452018078,False
E01004238,STROKE,7428,7,6.93485341914052,0.06514658085948,0.0007558849173675969,False
E01004239,STROKE,2150,3,4.069871156426048,-1.0698711564260481,-0.023073434753558088,False
E01004240,STROKE,2005,1,2.916619702644342,-1.9166197026443421,-0.04280344850910455,False
E01004241,STROKE,2067,6,3.078095791133394,2.921904208866606,0.06426814068425594,False
E01004242,STROKE,7061,9,5.9546428494777786,3.0453571505222214,0.036241413429054084,False
E01004243,STROKE,1869,1,2.4578386335814293,-1.4578386335814293,-0.03372133847540461,False
E01004244,STROKE,2246,4,5.40047159175496,-1.4004715917549602,-0.029550812595805675,False
E01004245,STROKE,3789,4,4.208977632444888,-0.20897763244488843,-0.0033949822031946134,False
E01004246,STROKE,4211,4,5.564277455876697,-1.564277455876697,-0.024105778721918332,False
E01004247,STROKE,3348,6,4.906594099440512,1.093405900559488,0.018896818360223465,False
E01004248,STROKE,2210,9,3.5270275470921137,5.472972452907886,0.11641987412219748,False
E01004249,STROKE,2771,3,4.47116544906237,-1.4711654490623696,-0.02794751860053806,False
E01004250,STROKE,3604,4,5.761119110361403,-1.7611191103614026,-0.029335692090572716,False
E01004251,STROKE,2978,4,3.729336057106181,0.2706639428938189,0.004959844461223155,False
E01004252,STROKE,4405,10,7.144042100310052,2.8559578996899484,0.043030742975744565,False
E01004253,STROKE,3834,8,4.8413874787761575,3.1586125212238425,0.05101175889895957,False
E01004254,STROKE,3628,1,3.060071293072514,-2.060071293072514,-0.0342017722826117,False
E01004255,STROKE,2149,4,2.772824256698335,1.227175743301665,0.026472109742249,False
E01004256,STROKE,2153,3,3.6787045652666186,-0.6787045652666186,-0.014627117683271502,False
E01004257,STROKE,2717,5,3.577039383824936,1.422960616175064,0.027299083122688604,False
E01004258,STROKE,1488,2,2.8754859132888124,-0.8754859132888124,-0.022695915037436204,False
E01004259,STROKE,2029,2,2.656433749709577,-0.6564337497095769,-0.014573030644227799,False
E01004260,STROKE,2303,1,2.9507977399294028,-1.9507977399294028,-0.0406504422498449,False
E01004261,STROKE,4406,2,3.3316880925556496,-1.3316880925556496,-0.020062279200564515,False
E01004262,STROKE,3084,1,3.508401489609394,-2.508401489609394,-0.045168936507860975,False
E01004263,STROKE,1731,6,4.0710657907780385,1.9289342092219615,0.04636271724418088,False
E01004264,STROKE,2032,1,2.395396956311471,-1.3953969563114712,-0.030955364310060414,False
E01004266,STROKE,1710,3,3.394345426310577,-0.394345426310577,-0.009536274704261044,False
E01004267,STROKE,2644,6,3.707117098152026,2.292882901847974,0.04459140437370422,False
E01004268,STROKE,2351,6,3.4764216027839048,2.5235783972160952,0.05204637499076359,False
E01004269,STROKE,3601,3,4.9940492526009,-1.9940492526008997,-0.033229539316677464,False
E01004270,STROKE,3084,2,2.7604590018303266,-0.7604590018303266,-0.013693630988815179,False
E01004271,STROKE,2937,2,3.3039419004382995,-1.3039419004382995,-0.024060589729124674,False
E01004272,STROKE,3039,6,3.7045717620329897,2.2954282379670103,0.04163881581465745,False
E01004273,STROKE,3558,4,4.505996660103246,-0.5059966601032464,-0.008482906464758235,False
E01004274,STROKE,2611,4,2.908072753868766,1.0919272461312342,0.021369298562264022,False
E01004275,STROKE,2922,3,2.894450246418691,0.1055497535813088,0.0019526172331595598,False
E01004276,STROKE,2534,0,1.9375883794855535,-1.9375883794855535,-0.038490913288826915,False
E01004277,STROKE,1961,1,1.5938773076930715,-0.5938773076930715,-0.013410900309641056,False
E01004280,STROKE,2570,0,3.358654405235322,-3.358654405235322,-0.0662519639641546,False
E01004281,STROKE,2359,1,1.452631280154736,-0.4526312801547361,-0.00931924207762883,False
E01004283,STROKE,3022,5,4.744433971849399,0.2555660281506009,0.0046489608989890244,False
E01004284,STROKE,3988,2,4.806954411525973,-2.8069544115259726,-0.04444856907680162,False
E01004285,STROKE,3358,1,4.2896498844419995,-3.2896498844419995,-0.05676875016501223,False
E01004286,STROKE,2747,4,5.266580041756486,-1.2665800417564856,-0.02416591872910673,False
E01004287,STROKE,3111,6,4.636207848813704,1.3637921511862956,0.024451087574715712,False
E01004288,STROKE,2013,3,4.429552783853877,-1.429552783853877,-0.03186238699204416,False
E01004289,STROKE,2448,4,4.74324934768965,-0.74324934768965,-0.015022037091646337,False
E01004290,STROKE,2370,4,3.9172682699291905,0.08273173007080947,0.001699409075816044,False
E01004291,STROKE,2325,2,2.838857611964358,-0.8388576119643578,-0.017397096447279166,False
E01004292,STROKE,2049,2,1.7333880225303782,0.26661197746962184,0.005889910247068894,False
E01004293,STROKE,2400,0,2.734785198390326,-2.734785198390326,-0.055823569101436356,False
E01004294,STROKE,3549,1,3.298568693032358,-2.298568693032358,-0.03858375467354028,False
E01004295,STROKE,2515,4,2.638538053843154,1.361461946156846,0.027147916972716884,False
E01004296,STROKE,3167,1,3.695529181323007,-2.695529181323007,-0.047898289669430494,False
E01004297,STROKE,2053,3,2.3837695305546913,0.6162304694453087,0.013600306425317614,False
E01004298,STROKE,2295,3,3.648948651050565,-0.6489486510505649,-0.013546246965160134,False
E01004300,STROKE,1850,4,3.6496536704468037,0.35034632955319633,0.008145386710624604,False
E01004301,STROKE,2057,1,2.495810210828648,-1.495810210828648,-0.03298066040173228,False
E01004302,STROKE,2200,4,1.554884202109676,2.445115797890324,0.0521300439682637,False
E01004303,STROKE,3437,1,4.03272015272267,-3.0327201527226704,-0.051730011044763595,False
E01004304,STROKE,2674,4,3.7967038928133,0.20329610718669988,0.003931410209686029,False
E01004305,STROKE,2473,2,3.7789359365311186,-1.7789359365311186,-0.03577241416449872,False
E01004306,STROKE,3026,4,4.436636412717309,-0.43663641271730924,-0.007937531987240124,False
E01004307,STROKE,3282,3,2.14199078826739,0.8580092117326101,0.014976925248184487,False
E01004308,STROKE,1882,1,2.085188783963561,-1.0851887839635612,-0.025014710834848148,False
E01004309,STROKE,4943,4,5.70060169763705,-1.7006016976370502,-0.0241884089776555,False
E01004310,STROKE,2809,2,3.24630476238846,-1.2463047623884602,-0.023515184196008683,False
E01004311,STROKE,2248,5,4.206206938991333,0.7937930610086674,0.01674206966495338,False
E01004312,STROKE,1909,6,3.2890105197055597,2.7109894802944403,0.06204758292651786,False
E01004313,STROKE,2679,2,2.5042861697892254,-0.5042861697892254,-0.009742955093845481,False
E01004314,STROKE,1064,2,2.1433672951234666,-0.14336729512346658,-0.004395206431787423,False
E01004315,STROKE,1895,3,3.5333490202569195,-0.5333490202569195,-0.01225199735822578,False
E01004316,STROKE,1291,1,2.036376283604704,-1.036376283604704,-0.028843924155094288,False
E01004317,STROKE,4088,4,4.1119965591687855,-0.11199655916878548,-0.0017516576762839138,False
E01004318,STROKE,1747,3,3.1424793283823393,-0.14247932838233934,-0.0034088304984373177,False
E01004319,STROKE,3209,5,3.114971714235665,1.885028285764335,0.033276145366639295,False
E01004321,STROKE,2968,2,3.1541920031284,-1.1541920031283999,-0.02118586071177908,False
E01004322,STROKE,2513,2,3.038333945062469,-1.038333945062469,-0.020712895201874797,False
E01004323,STROKE,2004,3,2.1695190757223677,0.8304809242776323,0.01855157569784221,False
E01004324,STROKE,2216,2,2.8556685922724485,-0.8556685922724485,-0.018176937472168107,False
E01004325,STROKE,5234,1,3.5096264815405993,-2.5096264815405993,-0.034689035853077504,False
E01004326,STROKE,2345,1,2.1814445737759,-1.1814445737759,-0.0243973090978755,False
E01004327,STROKE,1472,5,3.1024949400453443,1.8975050599546557,0.049457144468347446,False
E01004328,STROKE,2458,3,3.165622334935858,-0.1656223349358581,-0.0033406268218552824,False
E01004329,STROKE,2316,2,3.016303176103224,-1.0163031761032242,-0.021118059311488583,False
E01004330,STROKE,2146,4,2.644874104372665,1.355125895627335,0.029252621082009978,False
