PATIENT_LSOA_2011,phenotype,population,actual_cases,expected_cases,case_difference,standardized_difference,significant_under_diagnosis
E01001763,NON_HAEMORRHAGIC_STROKE,2129,3,3.423283386750414,-0.423283386750414,-0.009173675898836857,False
E01001764,NON_HAEMORRHAGIC_STROKE,2206,7,3.904761705511836,3.095238294488164,0.06590089849412319,False
E01001765,NON_HAEMORRHAGIC_STROKE,2210,8,5.255864041930186,2.7441359580698137,0.05837266048049309,False
E01001767,NON_HAEMORRHAGIC_STROKE,1996,1,3.7568434985629047,-2.7568434985629047,-0.061706632177535546,False
E01001768,NON_HAEMORRHAGIC_STROKE,2292,3,3.492131105457967,-0.4921311054579669,-0.010279535935891159,False
E01001769,NON_HAEMORRHAGIC_STROKE,1773,2,3.135717535758447,-1.135717535758447,-0.026972174680775878,False
E01001770,NON_HAEMORRHAGIC_STROKE,2213,3,3.8829671522497433,-0.8829671522497433,-0.018769549133458262,False
E01001772,NON_HAEMORRHAGIC_STROKE,2256,1,4.706590446273902,-3.7065904462739017,-0.07803780662340931,False
E01001773,NON_HAEMORRHAGIC_STROKE,3445,3,6.006625337422087,-3.0066253374220873,-0.051225322338258494,False
E01001774,NON_HAEMORRHAGIC_STROKE,2631,3,3.6769888652673,-0.6769888652673002,-0.013198394390213912,False
E01001775,NON_HAEMORRHAGIC_STROKE,2035,5,5.029163244278548,-0.029163244278548106,-0.0006464778193672177,False
E01001776,NON_HAEMORRHAGIC_STROKE,1893,0,4.866174634800459,-4.866174634800459,-0.1118439208870797,False
E01001777,NON_HAEMORRHAGIC_STROKE,3421,7,5.229924070282927,1.7700759297170734,0.030263235631002416,False
E01001779,NON_HAEMORRHAGIC_STROKE,2482,3,4.0002426253901096,-1.0002426253901096,-0.020077261219325123,False
E01001780,NON_HAEMORRHAGIC_STROKE,2010,4,4.8625775945727545,-0.8625775945727545,-0.01923978189307235,False
E01001781,NON_HAEMORRHAGIC_STROKE,2004,5,4.772355687056588,0.22764431294341225,0.005085198925461626,False
E01001782,NON_HAEMORRHAGIC_STROKE,1845,3,2.5575640078731787,0.4424359921268213,0.010300356694674752,False
E01001783,NON_HAEMORRHAGIC_STROKE,2124,1,4.397985235507584,-3.3979852355075844,-0.07372999955660844,False
E01001784,NON_HAEMORRHAGIC_STROKE,2684,3,3.896664645310806,-0.896664645310806,-0.017307677351020182,False
E01001785,NON_HAEMORRHAGIC_STROKE,1887,0,3.7192518898646227,-3.7192518898646227,-0.08561889968447668,False
E01001786,NON_HAEMORRHAGIC_STROKE,2565,5,4.981772759131769,0.018227240868230687,0.00035989618909803705,False
E01001787,NON_HAEMORRHAGIC_STROKE,1880,7,5.669232538895202,1.3307674611047977,0.030691862837463533,False
E01001788,NON_HAEMORRHAGIC_STROKE,1805,7,5.053445837634975,1.9465541623650253,0.04581713083087747,False
E01001789,NON_HAEMORRHAGIC_STROKE,2029,4,3.7099912142147793,0.2900087857852207,0.0064382840221319255,False
E01001790,NON_HAEMORRHAGIC_STROKE,1887,2,4.061106135087925,-2.0611061350879254,-0.047447617059778076,False
E01001791,NON_HAEMORRHAGIC_STROKE,1808,3,3.631691064074469,-0.6316910640744688,-0.014856124158657322,False
E01001792,NON_HAEMORRHAGIC_STROKE,2405,2,4.804223058586143,-2.8042230585861434,-0.057181430487903334,False
E01001793,NON_HAEMORRHAGIC_STROKE,2017,3,3.2177365313163024,-0.21773653131630244,-0.004848175705317999,False
E01001794,NON_HAEMORRHAGIC_STROKE,2447,12,4.721060844935446,7.278939155064554,0.14714689571418477,False
E01001795,NON_HAEMORRHAGIC_STROKE,1782,3,3.140677142088344,-0.14067714208834392,-0.0033324963853438795,False
E01001796,NON_HAEMORRHAGIC_STROKE,1930,3,3.119564444125969,-0.1195644441259689,-0.0027215943493969484,False
E01001798,NON_HAEMORRHAGIC_STROKE,2510,3,5.678584539916319,-2.6785845399163186,-0.05346486777917726,False
E01001799,NON_HAEMORRHAGIC_STROKE,2156,3,3.2910541747125435,-0.29105417471254347,-0.006268295397325022,False
E01001800,NON_HAEMORRHAGIC_STROKE,2398,6,4.773822205294793,1.2261777947052073,0.02503968480114788,False
E01001801,NON_HAEMORRHAGIC_STROKE,1871,6,5.156441815196486,0.8435581848035136,0.019501954994559745,False
E01001802,NON_HAEMORRHAGIC_STROKE,1655,1,4.59125095079464,-3.59125095079464,-0.08827683519687755,False
E01001803,NON_HAEMORRHAGIC_STROKE,2073,1,3.239590530128787,-2.239590530128787,-0.049189110754391425,False
E01001804,NON_HAEMORRHAGIC_STROKE,2077,1,3.5501679770725767,-2.5501679770725767,-0.05595649967769856,False
E01001805,NON_HAEMORRHAGIC_STROKE,1480,1,2.713116004934855,-1.713116004934855,-0.044530330131240546,False
E01001806,NON_HAEMORRHAGIC_STROKE,1709,2,4.300267392983296,-2.3002673929832964,-0.05564258422451349,False
E01001807,NON_HAEMORRHAGIC_STROKE,2375,4,4.287776284215211,-0.2877762842152114,-0.00590504475696623,False
E01001808,NON_HAEMORRHAGIC_STROKE,2486,3,4.3978126670234685,-1.3978126670234685,-0.02803486115715701,False
E01001809,NON_HAEMORRHAGIC_STROKE,2565,4,4.539669961594623,-0.5396699615946234,-0.010655763203695589,False
E01001811,NON_HAEMORRHAGIC_STROKE,1878,3,3.895449051956167,-0.8954490519561671,-0.020662986265558247,False
E01001812,NON_HAEMORRHAGIC_STROKE,2455,3,4.589342121847558,-1.589342121847558,-0.032076844979210865,False
E01001813,NON_HAEMORRHAGIC_STROKE,1838,2,4.567922821466114,-2.567922821466114,-0.05989757133382075,False
E01001814,NON_HAEMORRHAGIC_STROKE,2335,1,4.028148816393096,-3.028148816393096,-0.06266625939090632,False
E01001815,NON_HAEMORRHAGIC_STROKE,2216,4,5.7589362933773165,-1.7589362933773165,-0.03736502112031077,False
E01001816,NON_HAEMORRHAGIC_STROKE,1909,4,4.015644641020019,-0.01564464102001928,-0.0003580656317927948,False
E01001819,NON_HAEMORRHAGIC_STROKE,2066,2,5.566648632562413,-3.566648632562413,-0.07846846706421139,False
E01001820,NON_HAEMORRHAGIC_STROKE,1877,2,4.557440396008009,-2.557440396008009,-0.05903008172352819,False
E01001821,NON_HAEMORRHAGIC_STROKE,1703,7,4.917224961146463,2.082775038853537,0.05047020168433217,False
E01001822,NON_HAEMORRHAGIC_STROKE,2541,4,5.803159890412172,-1.8031598904121724,-0.0357710679130825,False
E01001823,NON_HAEMORRHAGIC_STROKE,2095,3,3.538228992943847,-0.5382289929438469,-0.011759126833570343,False
E01001824,NON_HAEMORRHAGIC_STROKE,2447,7,4.811626757984102,2.1883732420158983,0.04423890931999005,False
E01001825,NON_HAEMORRHAGIC_STROKE,1928,2,3.6905187882302815,-1.6905187882302815,-0.03850051040616282,False
E01001826,NON_HAEMORRHAGIC_STROKE,2741,4,4.982132041019662,-0.9821320410196623,-0.018759245279921413,False
E01001827,NON_HAEMORRHAGIC_STROKE,2415,3,5.568815619399023,-2.5688156193990226,-0.05227263172562809,False
E01001828,NON_HAEMORRHAGIC_STROKE,2341,6,4.844652433628715,1.1553475663712849,0.023878769702641064,False
E01001829,NON_HAEMORRHAGIC_STROKE,2112,2,3.0294291643843914,-1.0294291643843914,-0.02240007698855845,False
E01001830,NON_HAEMORRHAGIC_STROKE,2250,2,5.2569269701773775,-3.2569269701773775,-0.06866204932394537,False
E01001831,NON_HAEMORRHAGIC_STROKE,2069,4,3.950454671335816,0.04954532866418404,0.0010892372081960442,False
E01001832,NON_HAEMORRHAGIC_STROKE,2091,1,3.295960064243246,-2.295960064243246,-0.050209663790194474,False
E01001833,NON_HAEMORRHAGIC_STROKE,2671,0,5.243771486649013,-5.243771486649013,-0.10146279313958374,False
E01001834,NON_HAEMORRHAGIC_STROKE,2582,4,4.036543265487279,-0.036543265487279264,-0.0007191661441305373,False
E01001835,NON_HAEMORRHAGIC_STROKE,1573,2,2.1029352842112345,-0.10293528421123455,-0.0025953737432032518,False
E01001836,NON_HAEMORRHAGIC_STROKE,2346,4,4.821805207875843,-0.8218052078758431,-0.016966993177892794,False
E01001837,NON_HAEMORRHAGIC_STROKE,1811,5,3.2212452588753986,1.7787547411246014,0.04179812933941627,False
E01001838,NON_HAEMORRHAGIC_STROKE,2519,4,5.4147405848192065,-1.4147405848192065,-0.02818790042171347,False
E01001839,NON_HAEMORRHAGIC_STROKE,3892,3,6.4254084521493,-3.4254084521493002,-0.054906776698830706,False
E01001840,NON_HAEMORRHAGIC_STROKE,2086,6,5.991294768954735,0.00870523104526466,0.00019060011141006723,False
E01001841,NON_HAEMORRHAGIC_STROKE,1664,4,4.999073204644187,-0.999073204644187,-0.024491796951867248,False
E01001842,NON_HAEMORRHAGIC_STROKE,1992,4,4.202271951815863,-0.2022719518158631,-0.004532011447108924,False
E01001843,NON_HAEMORRHAGIC_STROKE,1536,6,3.4435393932785265,2.5564606067214735,0.06522941702076573,False
E01001844,NON_HAEMORRHAGIC_STROKE,2332,1,4.074953712558274,-3.0749537125582744,-0.063675785289517,False
E01001845,NON_HAEMORRHAGIC_STROKE,1960,2,5.728963345196234,-3.7289633451962336,-0.08422869630072,False
E01001846,NON_HAEMORRHAGIC_STROKE,1458,1,4.35338250139215,-3.35338250139215,-0.08782220394987764,False
E01001847,NON_HAEMORRHAGIC_STROKE,1826,2,3.90407309236612,-1.90407309236612,-0.04455877360383853,False
E01001848,NON_HAEMORRHAGIC_STROKE,1975,7,4.970091481238373,2.0299085187616273,0.04567651028890747,False
E01001849,NON_HAEMORRHAGIC_STROKE,3994,2,5.604331894568599,-3.604331894568599,-0.05703228141356411,False
E01001850,NON_HAEMORRHAGIC_STROKE,2329,3,5.249171422179645,-2.2491714221796446,-0.04660556877606096,False
E01002045,NON_HAEMORRHAGIC_STROKE,4,0,0.02132990680434973,-0.02132990680434973,-0.010664953402174864,False
E01002046,NON_HAEMORRHAGIC_STROKE,1,0,0.0006795307188657121,-0.0006795307188657121,-0.0006795307188657121,False
E01002051,NON_HAEMORRHAGIC_STROKE,60,0,0.06930138145504611,-0.06930138145504611,-0.008946769874818702,False
E01002053,NON_HAEMORRHAGIC_STROKE,573,0,0.9445502528680609,-0.9445502528680609,-0.039459152896165015,False
E01002054,NON_HAEMORRHAGIC_STROKE,39,0,0.0704220166435428,-0.0704220166435428,-0.011276547512361628,False
E01002055,NON_HAEMORRHAGIC_STROKE,251,0,0.2747213399206798,-0.2747213399206798,-0.01734025721694622,False
E01002056,NON_HAEMORRHAGIC_STROKE,330,0,0.6201536345880951,-0.6201536345880951,-0.03413833402464532,False
E01002069,NON_HAEMORRHAGIC_STROKE,9,0,0.027219561432840652,-0.027219561432840652,-0.009073187144280218,False
E01002070,NON_HAEMORRHAGIC_STROKE,16,0,0.01402097515184035,-0.01402097515184035,-0.0035052437879600877,False
E01002072,NON_HAEMORRHAGIC_STROKE,21,0,0.024603344545208027,-0.024603344545208027,-0.005368889939404507,False
E01002073,NON_HAEMORRHAGIC_STROKE,27,0,0.0567657582662857,-0.0567657582662857,-0.010924575271931091,False
E01002243,NON_HAEMORRHAGIC_STROKE,2322,6,6.130703583870522,-0.13070358387052217,-0.002712416567073122,False
E01002244,NON_HAEMORRHAGIC_STROKE,1914,7,3.5305568349116343,3.4694431650883657,0.07930285281018618,False
E01002245,NON_HAEMORRHAGIC_STROKE,1780,9,4.093251286037205,4.906748713962795,0.11630109833109903,False
E01002246,NON_HAEMORRHAGIC_STROKE,1938,2,4.872181465038196,-2.872181465038196,-0.06524316019771421,False
E01002247,NON_HAEMORRHAGIC_STROKE,2948,7,4.413785588164082,2.5862144118359183,0.04763221613114788,False
E01002248,NON_HAEMORRHAGIC_STROKE,1906,5,3.770698108731807,1.229301891268193,0.02815769507913879,False
E01002249,NON_HAEMORRHAGIC_STROKE,4912,5,6.107143150348327,-1.1071431503483273,-0.015796999283169157,False
E01002250,NON_HAEMORRHAGIC_STROKE,1933,2,3.5339305057783457,-1.5339305057783457,-0.03488909927312127,False
E01002251,NON_HAEMORRHAGIC_STROKE,1678,1,4.068244921116537,-3.068244921116537,-0.07490210892431233,False
E01002252,NON_HAEMORRHAGIC_STROKE,1671,6,4.350008114965812,1.6499918850341881,0.040363942918137566,False
E01002253,NON_HAEMORRHAGIC_STROKE,1730,6,3.5462391040719865,2.4537608959280135,0.05899418279534864,False
E01002254,NON_HAEMORRHAGIC_STROKE,1805,7,3.847283773312153,3.152716226687847,0.07420723996463856,False
E01002255,NON_HAEMORRHAGIC_STROKE,1587,6,3.0858247740630214,2.9141752259369786,0.07315216744175883,False
E01002256,NON_HAEMORRHAGIC_STROKE,1691,5,3.3550114614128748,1.6449885385871252,0.04000286278994902,False
E01002257,NON_HAEMORRHAGIC_STROKE,1930,3,4.098013103066647,-1.0980131030666467,-0.02499360306247548,False
E01002258,NON_HAEMORRHAGIC_STROKE,1986,2,4.941035051629946,-2.941035051629946,-0.06599493089461092,False
E01002259,NON_HAEMORRHAGIC_STROKE,1785,5,3.113354203780622,1.8866457962193781,0.044655120128840195,False
E01002260,NON_HAEMORRHAGIC_STROKE,2092,4,3.630275234228302,0.3697247657716982,0.008083467608513428,False
E01002261,NON_HAEMORRHAGIC_STROKE,2013,3,3.77440943012923,-0.7744094301292299,-0.01726031611546848,False
E01002262,NON_HAEMORRHAGIC_STROKE,1808,9,3.8618885052092957,5.138111494790705,0.12083821768078136,False
E01002263,NON_HAEMORRHAGIC_STROKE,1737,7,3.603911391681702,3.396088608318298,0.08148526904019084,False
E01002264,NON_HAEMORRHAGIC_STROKE,1800,11,5.848269777041576,5.151730222958424,0.12142744584991953,False
E01002265,NON_HAEMORRHAGIC_STROKE,1709,5,3.8958215758090584,1.1041784241909416,0.026709651736293253,False
E01002266,NON_HAEMORRHAGIC_STROKE,1686,8,3.7946957422539582,4.205304257746041,0.10241619523489458,False
E01002267,NON_HAEMORRHAGIC_STROKE,2061,7,7.367844338305692,-0.36784433830569174,-0.00810261269414986,False
E01002268,NON_HAEMORRHAGIC_STROKE,1616,5,3.083785629134809,1.916214370865191,0.047667614085642546,False
E01002269,NON_HAEMORRHAGIC_STROKE,1926,6,3.8007526319426836,2.1992473680573164,0.05011248502833371,False
E01002270,NON_HAEMORRHAGIC_STROKE,1834,8,3.4773406050685396,4.522659394931461,0.1056073673184366,False
E01002271,NON_HAEMORRHAGIC_STROKE,1699,6,3.130284600335285,2.869715399664715,0.06962130167903016,False
E01002272,NON_HAEMORRHAGIC_STROKE,1542,3,3.0423777743514613,-0.042377774351461284,-0.0010791851416824298,False
E01002273,NON_HAEMORRHAGIC_STROKE,1462,1,3.5672944902991337,-2.5672944902991337,-0.06714319487689376,False
E01002274,NON_HAEMORRHAGIC_STROKE,1773,5,3.5924998151163456,1.4075001848836544,0.03342674534346593,False
E01002275,NON_HAEMORRHAGIC_STROKE,1437,8,3.520616058337868,4.479383941662132,0.11816528443054478,False
E01002276,NON_HAEMORRHAGIC_STROKE,2462,11,8.545275082922352,2.454724917077648,0.04947192468107364,False
E01002277,NON_HAEMORRHAGIC_STROKE,1781,7,5.915027671354489,1.0849723286455113,0.02570908986087825,False
E01002278,NON_HAEMORRHAGIC_STROKE,1973,4,5.660457582087275,-1.6604575820872753,-0.03738214717584442,False
E01002279,NON_HAEMORRHAGIC_STROKE,1915,3,4.814592720493012,-1.8145927204930121,-0.041466251282691144,False
E01002280,NON_HAEMORRHAGIC_STROKE,1984,8,5.735678602302238,2.2643213976977616,0.05083551606489945,False
E01002281,NON_HAEMORRHAGIC_STROKE,2879,5,6.018682988626494,-1.0186829886264936,-0.018985333101703396,False
E01002282,NON_HAEMORRHAGIC_STROKE,2140,1,4.876690938207793,-3.876690938207793,-0.08380198241800756,False
E01002283,NON_HAEMORRHAGIC_STROKE,1831,1,5.3320349883462255,-4.3320349883462255,-0.10123898525560626,False
E01002284,NON_HAEMORRHAGIC_STROKE,2248,2,5.5257975363481036,-3.5257975363481036,-0.07436339630262453,False
E01002285,NON_HAEMORRHAGIC_STROKE,1914,9,4.108547010888536,4.891452989111464,0.11180646517769711,False
E01002286,NON_HAEMORRHAGIC_STROKE,1651,1,3.4174693425415033,-2.4174693425415033,-0.05949595480768862,False
E01002287,NON_HAEMORRHAGIC_STROKE,1796,4,3.5049367495750148,0.4950632504249852,0.011681739646083615,False
E01002288,NON_HAEMORRHAGIC_STROKE,1632,2,2.9200850240416893,-0.9200850240416893,-0.022775498147112827,False
E01002289,NON_HAEMORRHAGIC_STROKE,1798,4,3.4282192878683513,0.5717807121316487,0.0134844940977059,False
E01002290,NON_HAEMORRHAGIC_STROKE,1553,5,3.9976715738462323,1.0023284261537677,0.025434565286581536,False
E01002291,NON_HAEMORRHAGIC_STROKE,1577,4,4.235819280784581,-0.2358192807845807,-0.0059383181812411685,False
E01002292,NON_HAEMORRHAGIC_STROKE,1802,6,4.72809544839935,1.2719045516006497,0.029962436605113663,False
E01002293,NON_HAEMORRHAGIC_STROKE,3172,3,4.911580482869886,-1.9115804828698861,-0.033941106653071006,False
E01002294,NON_HAEMORRHAGIC_STROKE,1737,3,4.0183324545012695,-1.0183324545012695,-0.02443372467495307,False
E01002295,NON_HAEMORRHAGIC_STROKE,2108,1,4.654736243967863,-3.6547362439678626,-0.07960140565495645,False
E01002296,NON_HAEMORRHAGIC_STROKE,1896,10,4.892849375510821,5.107150624489179,0.1172895986347509,False
E01002297,NON_HAEMORRHAGIC_STROKE,1881,6,6.013497231892913,-0.013497231892912964,-0.00031120768408274583,False
E01002298,NON_HAEMORRHAGIC_STROKE,1754,2,3.780924759111959,-1.7809247591119588,-0.04252367371787245,False
E01002299,NON_HAEMORRHAGIC_STROKE,2076,4,3.9788872241531696,0.021112775846830356,0.000463374000494783,False
E01002300,NON_HAEMORRHAGIC_STROKE,2163,2,4.632427659606083,-2.6324276596060834,-0.056601531940093285,False
E01002301,NON_HAEMORRHAGIC_STROKE,1796,1,4.005506075952059,-3.0055060759520593,-0.07091930062240473,False
E01002302,NON_HAEMORRHAGIC_STROKE,1913,2,4.491514475240876,-2.4915144752408764,-0.05696471510075883,False
E01002303,NON_HAEMORRHAGIC_STROKE,2494,2,7.849352147485141,-5.849352147485141,-0.11712768059970287,False
E01002304,NON_HAEMORRHAGIC_STROKE,1568,15,5.9816879215806535,9.018312078419346,0.22774677233953095,False
E01002305,NON_HAEMORRHAGIC_STROKE,1949,7,4.689581216746218,2.310418783253782,0.052334103272356214,False
E01002306,NON_HAEMORRHAGIC_STROKE,1943,4,5.064228858530037,-1.0642288585300372,-0.024143411199283697,False
E01002307,NON_HAEMORRHAGIC_STROKE,2028,3,4.467061702208459,-1.4670617022084587,-0.03257724879568632,False
E01002308,NON_HAEMORRHAGIC_STROKE,2004,7,5.082223962808105,1.9177760371918948,0.042839957289108714,False
E01002309,NON_HAEMORRHAGIC_STROKE,1995,5,4.8990035648543335,0.10099643514566647,0.0022611771849460867,False
E01002310,NON_HAEMORRHAGIC_STROKE,2077,12,10.109208971041458,1.8907910289585423,0.04148826608824714,False
E01002311,NON_HAEMORRHAGIC_STROKE,2109,4,5.391668766298203,-1.3916687662982028,-0.030303834846375107,False
E01002312,NON_HAEMORRHAGIC_STROKE,1847,6,7.349281191517298,-1.3492811915172984,-0.03139561673686661,False
E01002313,NON_HAEMORRHAGIC_STROKE,2517,5,5.569607656088913,-0.5696076560889134,-0.011353616228326266,False
E01002314,NON_HAEMORRHAGIC_STROKE,2136,4,6.77942686144651,-2.7794268614465096,-0.0601387817492653,False
E01002315,NON_HAEMORRHAGIC_STROKE,1881,0,4.124220202466735,-4.124220202466735,-0.09509275887383038,False
E01002316,NON_HAEMORRHAGIC_STROKE,2317,6,6.9879803126280295,-0.9879803126280295,-0.020525099618427852,False
E01002317,NON_HAEMORRHAGIC_STROKE,1589,3,3.238218773257932,-0.23821877325793217,-0.005976047424064854,False
E01002318,NON_HAEMORRHAGIC_STROKE,1737,3,3.8934643655532075,-0.8934643655532075,-0.021437657435262936,False
E01002319,NON_HAEMORRHAGIC_STROKE,2116,5,4.2036321613669,0.7963678386330999,0.017312344318110868,False
E01002320,NON_HAEMORRHAGIC_STROKE,1723,2,2.9897804915796384,-0.9897804915796384,-0.023844940932492887,False
E01002321,NON_HAEMORRHAGIC_STROKE,1871,2,4.1688954303746035,-2.1688954303746035,-0.05014200778684167,False
E01002322,NON_HAEMORRHAGIC_STROKE,1994,4,3.32869122004358,0.6713087799564201,0.015033487828583396,False
E01002323,NON_HAEMORRHAGIC_STROKE,1762,7,3.4703298010407844,3.5296701989592156,0.08408744878282419,False
E01002324,NON_HAEMORRHAGIC_STROKE,1556,5,6.061327934319403,-1.0613279343194026,-0.026905731179194443,False
E01002325,NON_HAEMORRHAGIC_STROKE,2257,5,7.061702559741754,-2.0617025597417538,-0.04339705220845722,False
E01002326,NON_HAEMORRHAGIC_STROKE,1885,6,4.426902623141913,1.5730973768580867,0.03623263588201998,False
E01002327,NON_HAEMORRHAGIC_STROKE,1698,6,4.1844115270050795,1.8155884729949205,0.0440604140286599,False
E01002328,NON_HAEMORRHAGIC_STROKE,1938,4,3.1389793350827726,0.8610206649172274,0.01955855152557014,False
E01002329,NON_HAEMORRHAGIC_STROKE,1946,5,3.9413724570204427,1.0586275429795573,0.02399781887522716,False
E01002330,NON_HAEMORRHAGIC_STROKE,2011,8,4.275252303208942,3.7247476967910584,0.08305978927918181,False
E01002331,NON_HAEMORRHAGIC_STROKE,1819,10,4.986604255693608,5.013395744306392,0.11754810669739231,False
E01002332,NON_HAEMORRHAGIC_STROKE,1810,3,4.535911455771748,-1.535911455771748,-0.036101636760394906,False
E01002333,NON_HAEMORRHAGIC_STROKE,1310,5,3.1302563465974127,1.8697436534025873,0.051659050546721666,False
E01002334,NON_HAEMORRHAGIC_STROKE,1880,5,4.515954140969348,0.484045859030652,0.01116368527682317,False
E01002335,NON_HAEMORRHAGIC_STROKE,1518,5,4.032793070212067,0.9672069297879329,0.02482467169549406,False
E01002336,NON_HAEMORRHAGIC_STROKE,1709,1,4.279604112852859,-3.2796041128528586,-0.07933236311097036,False
E01002337,NON_HAEMORRHAGIC_STROKE,1488,8,4.691953288123629,3.3080467118763712,0.08575711610319035,False
E01002338,NON_HAEMORRHAGIC_STROKE,1530,3,2.5471810814837585,0.45281891851624145,0.011576541892989583,False
E01002339,NON_HAEMORRHAGIC_STROKE,1779,3,3.5813070831334994,-0.5813070831334994,-0.013782171212824785,False
E01002340,NON_HAEMORRHAGIC_STROKE,1602,7,2.4765340529577355,4.523465947042265,0.1130160357133951,False
E01002341,NON_HAEMORRHAGIC_STROKE,1504,5,3.50602052144688,1.4939794785531202,0.03852305439135804,False
E01002342,NON_HAEMORRHAGIC_STROKE,1816,6,3.6220272621756084,2.3779727378243916,0.055801895217112506,False
E01002343,NON_HAEMORRHAGIC_STROKE,1888,4,4.64622681258843,-0.6462268125884298,-0.01487250002685613,False
E01002344,NON_HAEMORRHAGIC_STROKE,2059,5,5.012795487881926,-0.012795487881925638,-0.0002819867333640878,False
E01002345,NON_HAEMORRHAGIC_STROKE,2142,2,4.647812829501593,-2.647812829501593,-0.05721073784507082,False
E01002346,NON_HAEMORRHAGIC_STROKE,1685,2,3.633239659881188,-1.633239659881188,-0.039787803527716,False
E01002347,NON_HAEMORRHAGIC_STROKE,1652,4,3.282217803271113,0.7177821967288871,0.01765987644469053,False
E01002348,NON_HAEMORRHAGIC_STROKE,1672,7,4.364323847658158,2.6356761523418424,0.06445756727090275,False
E01002349,NON_HAEMORRHAGIC_STROKE,1669,2,4.099887305295191,-2.0998873052951907,-0.051400556348096926,False
E01002350,NON_HAEMORRHAGIC_STROKE,1998,10,5.022874305953565,4.977125694046435,0.1113476015706856,False
E01002351,NON_HAEMORRHAGIC_STROKE,1923,3,2.9265390680202645,0.07346093197973547,0.001675200491308348,False
E01002352,NON_HAEMORRHAGIC_STROKE,2147,2,4.186955261963427,-2.186955261963427,-0.04719803050719924,False
E01002353,NON_HAEMORRHAGIC_STROKE,2347,5,5.2650796806433595,-0.2650796806433595,-0.005471669961993377,False
E01002354,NON_HAEMORRHAGIC_STROKE,1492,4,2.81243213922076,1.18756786077924,0.030744966500515416,False
E01002355,NON_HAEMORRHAGIC_STROKE,1587,3,2.6205000468162725,0.37949995318372753,0.009526278266438063,False
E01002356,NON_HAEMORRHAGIC_STROKE,2727,3,5.96249696570655,-2.96249696570655,-0.05673033461991445,False
E01002358,NON_HAEMORRHAGIC_STROKE,2427,3,3.2201222729664973,-0.22012227296649733,-0.004468163952253547,False
E01002359,NON_HAEMORRHAGIC_STROKE,1368,7,3.1447602775177486,3.8552397224822514,0.10423374443013957,False
E01002360,NON_HAEMORRHAGIC_STROKE,1553,10,5.657302769517132,4.342697230482868,0.11019802825748497,False
E01002361,NON_HAEMORRHAGIC_STROKE,2178,7,5.357307179545381,1.6426928204546192,0.035198764628785364,False
E01002362,NON_HAEMORRHAGIC_STROKE,1626,8,3.1907555138114976,4.809244486188502,0.11926598110283673,False
E01002363,NON_HAEMORRHAGIC_STROKE,1717,2,5.114337801548541,-3.1143378015485412,-0.07515892671203125,False
E01002364,NON_HAEMORRHAGIC_STROKE,1459,9,4.07559045374848,4.92440954625152,0.1289218469371748,False
E01002365,NON_HAEMORRHAGIC_STROKE,1487,2,2.877301183989173,-0.8773011839891729,-0.022750619720474395,False
E01002366,NON_HAEMORRHAGIC_STROKE,1558,5,3.04669931119126,1.9533006888087399,0.04948634477242161,False
E01002367,NON_HAEMORRHAGIC_STROKE,1876,5,3.482103929447905,1.5178960705520952,0.03504496411935094,False
E01002368,NON_HAEMORRHAGIC_STROKE,2601,9,6.537652105090319,2.462347894909681,0.04828133127273884,False
E01002369,NON_HAEMORRHAGIC_STROKE,2030,6,4.967939012341558,1.0320609876584417,0.022906426510717372,False
E01002370,NON_HAEMORRHAGIC_STROKE,3304,7,6.292390490920052,0.7076095090799477,0.012310441852911365,False
E01002371,NON_HAEMORRHAGIC_STROKE,1865,8,3.9698956850372626,4.030104314962737,0.0933204596972887,False
E01002372,NON_HAEMORRHAGIC_STROKE,1776,4,3.1942047316940263,0.8057952683059737,0.01912067554630363,False
E01002373,NON_HAEMORRHAGIC_STROKE,1821,9,3.6258130383775837,5.374186961622416,0.1259382917206338,False
E01002374,NON_HAEMORRHAGIC_STROKE,1839,4,3.607784988626983,0.39221501137301695,0.009146045275397884,False
E01002375,NON_HAEMORRHAGIC_STROKE,2004,9,6.520136618858605,2.479863381141395,0.055396062559254854,False
E01002376,NON_HAEMORRHAGIC_STROKE,1472,4,3.0411953150820685,0.9588046849179315,0.024990574633855085,False
E01002377,NON_HAEMORRHAGIC_STROKE,1875,6,3.271817769292829,2.728182230707171,0.06300466981188556,False
E01002378,NON_HAEMORRHAGIC_STROKE,1736,6,2.8318603166022123,3.1681396833977877,0.07603778564962028,False
E01002379,NON_HAEMORRHAGIC_STROKE,1817,6,2.9483011569613153,3.0516988430386847,0.07159195290499132,False
E01002380,NON_HAEMORRHAGIC_STROKE,2424,6,5.4828939448508285,0.5171060551491715,0.010502998791323147,False
E01002381,NON_HAEMORRHAGIC_STROKE,1601,8,3.9386223763607466,4.061377623639253,0.1015027259437635,False
E01002382,NON_HAEMORRHAGIC_STROKE,1905,2,3.149551318065864,-1.149551318065864,-0.02633788358507929,False
E01002383,NON_HAEMORRHAGIC_STROKE,1879,2,3.143561623824453,-1.143561623824453,-0.026381299393353548,False
E01002384,NON_HAEMORRHAGIC_STROKE,1770,3,3.7571772584223293,-0.7571772584223293,-0.017997448040565526,False
E01002385,NON_HAEMORRHAGIC_STROKE,1679,6,5.207540602161848,0.7924593978381518,0.01933978634955567,False
E01002386,NON_HAEMORRHAGIC_STROKE,2249,6,4.319860360525076,1.6801396394749242,0.035428327489131606,False
