effect_modifier,modifier_value,ethnic_group,odds_ratio,lower_ci,upper_ci,phenotype
imd_rank,1.0,South_Asian,1.0593723563575543,0.8438996208691933,1.3298617058965498,DIABETES_ANY
imd_rank,0.0,White,0.4576738140434792,0.43063277393012384,0.48641286205284,DIABETES_ANY
imd_rank,0.05263157894736842,White,0.4400875373229691,0.41042651079712705,0.47189213028865457,DIABETES_ANY
imd_rank,0.10526315789473684,White,0.42317701944948144,0.39116837120352943,0.45780488140992887,DIABETES_ANY
imd_rank,0.15789473684210525,White,0.40691629415246405,0.3728138670497726,0.4441381747870144,DIABETES_ANY
imd_rank,0.21052631578947367,White,0.391280392924412,0.3553205977184881,0.4308794561028515,DIABETES_ANY
imd_rank,0.2631578947368421,White,0.3762453066814728,0.33864815212511473,0.41801654582049963,DIABETES_ANY
imd_rank,0.3157894736842105,White,0.36178794889725635,0.3227580153645217,0.40553762799494375,DIABETES_ANY
imd_rank,0.3684210526315789,White,0.3478861201532407,0.3076134797379844,0.3934312394188972,DIABETES_ANY
imd_rank,0.42105263157894735,White,0.3345184740513419,0.2931795599549744,0.3816862590926322,DIABETES_ANY
imd_rank,0.47368421052631576,White,0.32166448443630397,0.27942291231387384,0.37029189800816437,DIABETES_ANY
imd_rank,0.5263157894736842,White,0.3093044138775815,0.2663117576749133,0.3592376892384061,DIABETES_ANY
imd_rank,0.5789473684210527,White,0.29741928336231543,0.2538158080473929,0.34851347832218654,DIABETES_ANY
imd_rank,0.631578947368421,White,0.2859908431528685,0.24190619662159832,0.3381094139363027,DIABETES_ANY
imd_rank,0.6842105263157894,White,0.27500154476416816,0.23055541108377575,0.3280159388460374,DIABETES_ANY
imd_rank,0.7368421052631579,White,0.264434514017832,0.21973723006012025,0.3182237811258261,DIABETES_ANY
imd_rank,0.7894736842105263,White,0.2542735251316962,0.2094266625429551,0.30872394564201233,DIABETES_ANY
imd_rank,0.8421052631578947,White,0.24450297580496375,0.19959989015917246,0.2995077057898646,DIABETES_ANY
